documento,numero,fecha,grupo1,tipo,pedido,numpedido
18003173,661.05,10/05/18,JOSE MARIA,Factura,Pedido,18998
18003172,65.00,10/05/18,JOSE MARIA,Factura,Pedido,18576
18003171,44.88,10/05/18,JOSE MARIA,Factura,Pedido,20221
18003170,11.75,10/05/18,JOSE MARIA,Factura,Pedido,20440
18003169,263.54,10/05/18,JOSE MARIA,Factura,Pedido,20095
18003168,633.58,10/05/18,JOSE MARIA,Factura,Pedido,20601
18003167,219.21,10/05/18,JOSE MARIA,Factura,Pedido,20096
18003166,22.59,10/05/18,JOSE MARIA,Factura,Pedido,20303
18003165,419.08,10/05/18,JOSE MARIA,Factura,Pedido,18719
18002464,494.02,12/04/18,JOSE MARIA,Factura,Pedido,20334
18002465,204.24,12/04/18,JOSE MARIA,Factura,Pedido,20221
18002637,26.30,19/04/18,JOSE MARIA,Factura,Pedido,20149
18002636,154.28,19/04/18,JOSE MARIA,Factura,Pedido,18719
18002635,78.32,19/04/18,JOSE MARIA,Factura,Pedido,20137
18008086,113.77,31/10/18,JOSE MARIA,Factura,Pedido,20716
18008085,171.48,31/10/18,JOSE MARIA,Factura,Pedido,20318
18008084,32.16,31/10/18,JOSE MARIA,Factura,Pedido,20174
18000669,956.90,01/02/18,JOSE MARIA,Factura,Pedido,18719
18000670,648.95,01/02/18,JOSE MARIA,Factura,Pedido,19788
18000671,84.20,01/02/18,JOSE MARIA,Factura,Pedido,20116
18006242,570.07,30/08/18,JOSE MARIA,Factura,Pedido,18576
18006241,947.53,30/08/18,JOSE MARIA,Factura,Pedido,20467
18006240,187.26,30/08/18,JOSE MARIA,Factura,Pedido,20318
18006239,162.40,30/08/18,JOSE MARIA,Factura,Pedido,20108
18006238,53.20,30/08/18,JOSE MARIA,Factura,Pedido,20481
18006237,393.37,30/08/18,JOSE MARIA,Factura,Pedido,20149
18000672,41.11,01/02/18,JOSE MARIA,Factura,Pedido,20447
18000054,101.36,04/01/18,JOSE MARIA,Factura,Pedido,20467
18000053,15.02,04/01/18,JOSE MARIA,Factura,Pedido,20334
18004962,114.19,12/07/18,JOSE MARIA,Factura,Pedido,19788
18004963,504.05,12/07/18,JOSE MARIA,Factura,Pedido,20318
18004964,174.65,12/07/18,JOSE MARIA,Factura,Pedido,20221
18004965,895.23,12/07/18,JOSE MARIA,Factura,Pedido,18998
18002642,75.26,19/04/18,JOSE MARIA,Factura,Pedido,20221
18002641,113.69,19/04/18,JOSE MARIA,Factura,Pedido,20318
18006832,218.16,20/09/18,JOSE MARIA,Factura,Pedido,18998
18006831,22.83,20/09/18,JOSE MARIA,Factura,Pedido,20467
18006830,35.00,20/09/18,JOSE MARIA,Factura,Pedido,20221
18006829,93.14,20/09/18,JOSE MARIA,Factura,Pedido,20221
18006828,96.36,20/09/18,JOSE MARIA,Factura,Pedido,20302
18006827,162.89,20/09/18,JOSE MARIA,Factura,Pedido,19788
18006826,27.33,20/09/18,JOSE MARIA,Factura,Pedido,20096
18006825,1932.82,20/09/18,JOSE MARIA,Factura,Pedido,20149
18006824,4836.85,20/09/18,JOSE MARIA,Factura,Pedido,18719
18006823,880.19,20/09/18,JOSE MARIA,Factura,Pedido,20099
18002640,14.74,19/04/18,JOSE MARIA,Factura,Pedido,20447
18002639,12.22,19/04/18,JOSE MARIA,Factura,Pedido,20344
18002638,612.73,19/04/18,JOSE MARIA,Factura,Pedido,20095
18008693,22.93,22/11/18,JOSE MARIA,Factura,Pedido,20096
18008694,294.00,22/11/18,JOSE MARIA,Factura,Pedido,19788
18008695,583.03,22/11/18,JOSE MARIA,Factura,Pedido,20302
18008696,187.12,22/11/18,JOSE MARIA,Factura,Pedido,20716
18008697,70.38,22/11/18,JOSE MARIA,Factura,Pedido,20221
18008698,459.13,22/11/18,JOSE MARIA,Factura,Pedido,20334
18008699,126.18,22/11/18,JOSE MARIA,Factura,Pedido,20221
18008700,2319.94,22/11/18,JOSE MARIA,Factura,Pedido,18998
18000676,237.76,01/02/18,JOSE MARIA,Factura,Pedido,18998
18008083,96.48,31/10/18,JOSE MARIA,Factura,Pedido,20344
18008082,24.50,31/10/18,JOSE MARIA,Factura,Pedido,19788
18002994,114.49,03/05/18,JOSE MARIA,Factura,Pedido,20099
18002995,10.40,03/05/18,JOSE MARIA,Factura,Pedido,20413
18002996,86.97,03/05/18,JOSE MARIA,Factura,Pedido,20303
18002997,17.54,03/05/18,JOSE MARIA,Factura,Pedido,20186
18002998,493.71,03/05/18,JOSE MARIA,Factura,Pedido,20221
18002999,217.75,03/05/18,JOSE MARIA,Factura,Pedido,18576
18008081,635.75,31/10/18,JOSE MARIA,Factura,Pedido,18719
18008080,1552.63,31/10/18,JOSE MARIA,Factura,Pedido,20099
18000052,345.15,04/01/18,JOSE MARIA,Factura,Pedido,20302
18000051,30.18,04/01/18,JOSE MARIA,Factura,Pedido,20111
18000050,199.16,04/01/18,JOSE MARIA,Factura,Pedido,20095
18009744,884.19,27/12/18,JOSE MARIA,Factura,Pedido,18998
18004556,3814.48,28/06/18,JOSE MARIA,Factura,Pedido,20137
18004557,522.51,28/06/18,JOSE MARIA,Factura,Pedido,18719
18004558,27.96,28/06/18,JOSE MARIA,Factura,Pedido,20149
18004559,34.08,28/06/18,JOSE MARIA,Factura,Pedido,20096
18004560,137.03,28/06/18,JOSE MARIA,Factura,Pedido,19788
18004561,101.06,28/06/18,JOSE MARIA,Factura,Pedido,20318
18004562,160.84,28/06/18,JOSE MARIA,Factura,Pedido,20334
18004563,163.66,28/06/18,JOSE MARIA,Factura,Pedido,20221
18004564,434.99,28/06/18,JOSE MARIA,Factura,Pedido,18576
18000673,58.76,01/02/18,JOSE MARIA,Factura,Pedido,20318
18000674,28.90,01/02/18,JOSE MARIA,Factura,Pedido,20221
18000675,58.93,01/02/18,JOSE MARIA,Factura,Pedido,20139
18008690,203.54,22/11/18,JOSE MARIA,Factura,Pedido,20099
18008691,20.32,22/11/18,JOSE MARIA,Factura,Pedido,20137
18008692,69.30,22/11/18,JOSE MARIA,Factura,Pedido,18719
18001632,113.87,08/03/18,JOSE MARIA,Factura,Pedido,20318
18001633,56.84,08/03/18,JOSE MARIA,Factura,Pedido,20264
18001634,61.48,08/03/18,JOSE MARIA,Factura,Pedido,18576
18001635,280.93,08/03/18,JOSE MARIA,Factura,Pedido,18998
18001269,133.45,22/02/18,JOSE MARIA,Factura,Pedido,18998
18001268,163.09,22/02/18,JOSE MARIA,Factura,Pedido,20221
18001267,622.72,22/02/18,JOSE MARIA,Factura,Pedido,20334
18001266,34.86,22/02/18,JOSE MARIA,Factura,Pedido,20440
18001265,40.10,22/02/18,JOSE MARIA,Factura,Pedido,20081
18007898,138.50,25/10/18,JOSE MARIA,Factura,Pedido,18998
18007897,579.93,25/10/18,JOSE MARIA,Factura,Pedido,18576
18007896,356.50,25/10/18,JOSE MARIA,Factura,Pedido,20467
18007895,40.11,25/10/18,JOSE MARIA,Factura,Pedido,20221
18007894,51.18,25/10/18,JOSE MARIA,Factura,Pedido,20221
18007893,1.20,25/10/18,JOSE MARIA,Factura,Pedido,20716
18007892,9.17,25/10/18,JOSE MARIA,Factura,Pedido,20440
18007891,955.20,25/10/18,JOSE MARIA,Factura,Pedido,20302
18007890,18.17,25/10/18,JOSE MARIA,Factura,Pedido,20096
18003562,10.49,24/05/18,JOSE MARIA,Factura,Pedido,20115
18003561,250.09,24/05/18,JOSE MARIA,Factura,Pedido,19788
18003560,713.72,24/05/18,JOSE MARIA,Factura,Pedido,20149
18003559,850.56,24/05/18,JOSE MARIA,Factura,Pedido,18719
18003558,1036.99,24/05/18,JOSE MARIA,Factura,Pedido,20099
18002897,68.89,30/04/18,JOSE MARIA,Factura,Pedido,20601
18002900,195.56,02/05/18,JOSE MARIA,Factura,Pedido,20601
18004354,200.35,21/06/18,JOSE MARIA,Factura,Pedido,18719
18004355,237.69,21/06/18,JOSE MARIA,Factura,Pedido,20096
18004356,36.75,21/06/18,JOSE MARIA,Factura,Pedido,20481
18004357,151.52,21/06/18,JOSE MARIA,Factura,Pedido,19788
18004358,7.77,21/06/18,JOSE MARIA,Factura,Pedido,20344
18004359,917.12,21/06/18,JOSE MARIA,Factura,Pedido,20318
18004360,544.39,21/06/18,JOSE MARIA,Factura,Pedido,18998
18001627,12.93,08/03/18,JOSE MARIA,Factura,Pedido,20413
18001628,96.68,08/03/18,JOSE MARIA,Factura,Pedido,20172
18001629,116.33,08/03/18,JOSE MARIA,Factura,Pedido,20455
18001630,49.99,08/03/18,JOSE MARIA,Factura,Pedido,20108
18001631,110.95,08/03/18,JOSE MARIA,Factura,Pedido,20344
18001261,1096.23,22/02/18,JOSE MARIA,Factura,Pedido,18719
18001835,314.31,15/03/18,JOSE MARIA,Factura,Pedido,18998
18001834,144.92,15/03/18,JOSE MARIA,Factura,Pedido,20221
18001833,188.88,15/03/18,JOSE MARIA,Factura,Pedido,20334
18001832,348.96,15/03/18,JOSE MARIA,Factura,Pedido,20572
18001831,10.88,15/03/18,JOSE MARIA,Factura,Pedido,20111
18001830,67.72,15/03/18,JOSE MARIA,Factura,Pedido,19788
18001829,16.50,15/03/18,JOSE MARIA,Factura,Pedido,20081
18001828,326.00,15/03/18,JOSE MARIA,Factura,Pedido,20481
18001827,4529.53,15/03/18,JOSE MARIA,Factura,Pedido,20149
18001826,17.16,15/03/18,JOSE MARIA,Factura,Pedido,20172
18001825,606.48,15/03/18,JOSE MARIA,Factura,Pedido,18719
18006433,99.88,06/09/18,JOSE MARIA,Factura,Pedido,20221
18006434,1079.51,06/09/18,JOSE MARIA,Factura,Pedido,18998
18002644,792.00,19/04/18,JOSE MARIA,Factura,Pedido,18998
18002643,153.00,19/04/18,JOSE MARIA,Factura,Pedido,20467
18004959,176.46,12/07/18,JOSE MARIA,Factura,Pedido,18719
18004960,624.09,12/07/18,JOSE MARIA,Factura,Pedido,20095
18004961,77.54,12/07/18,JOSE MARIA,Factura,Pedido,20081
18007889,187.37,25/10/18,JOSE MARIA,Factura,Pedido,20149
18007888,1362.12,25/10/18,JOSE MARIA,Factura,Pedido,18719
18007887,483.19,25/10/18,JOSE MARIA,Factura,Pedido,20099
18009683,70.16,27/12/18,JOSE MARIA,Factura,Pedido,20096
18009684,40.47,27/12/18,JOSE MARIA,Factura,Pedido,20750
18009685,1575.67,27/12/18,JOSE MARIA,Factura,Pedido,20302
18009686,26.17,27/12/18,JOSE MARIA,Factura,Pedido,20716
18009687,279.96,27/12/18,JOSE MARIA,Factura,Pedido,20334
18009688,49.00,27/12/18,JOSE MARIA,Factura,Pedido,20221
18009689,24.90,27/12/18,JOSE MARIA,Factura,Pedido,20467
18009690,349.49,27/12/18,JOSE MARIA,Factura,Pedido,18998
18001264,1078.92,22/02/18,JOSE MARIA,Factura,Pedido,20095
18001263,195.19,22/02/18,JOSE MARIA,Factura,Pedido,20096
18001262,290.95,22/02/18,JOSE MARIA,Factura,Pedido,20149
18006428,20.30,06/09/18,JOSE MARIA,Factura,Pedido,20149
18006429,94.85,06/09/18,JOSE MARIA,Factura,Pedido,20096
18006430,470.24,06/09/18,JOSE MARIA,Factura,Pedido,19788
18006431,35.51,06/09/18,JOSE MARIA,Factura,Pedido,20344
18006432,1115.47,06/09/18,JOSE MARIA,Factura,Pedido,20318
18003753,199.19,31/05/18,JOSE MARIA,Factura,Pedido,20221
18003752,192.78,31/05/18,JOSE MARIA,Factura,Pedido,20318
18003751,8.32,31/05/18,JOSE MARIA,Factura,Pedido,20447
18003750,443.29,31/05/18,JOSE MARIA,Factura,Pedido,20095
18009313,33.80,13/12/18,JOSE MARIA,Factura,Pedido,20334
18009312,1773.30,13/12/18,JOSE MARIA,Factura,Pedido,20318
18009311,304.52,13/12/18,JOSE MARIA,Factura,Pedido,20108
18009310,7987.54,13/12/18,JOSE MARIA,Factura,Pedido,20095
18003749,24.00,31/05/18,JOSE MARIA,Factura,Pedido,18719
18000493,21.08,25/01/18,JOSE MARIA,Factura,Pedido,20099
18000494,238.92,25/01/18,JOSE MARIA,Factura,Pedido,18719
18000495,147.10,25/01/18,JOSE MARIA,Factura,Pedido,20096
18000496,206.28,25/01/18,JOSE MARIA,Factura,Pedido,20081
18007259,1234.40,04/10/18,JOSE MARIA,Factura,Pedido,18998
18007258,46.64,04/10/18,JOSE MARIA,Factura,Pedido,20221
18007257,108.81,04/10/18,JOSE MARIA,Factura,Pedido,20716
18007256,501.43,04/10/18,JOSE MARIA,Factura,Pedido,20318
18007255,251.04,04/10/18,JOSE MARIA,Factura,Pedido,20302
18007254,103.84,04/10/18,JOSE MARIA,Factura,Pedido,19788
18007253,293.53,04/10/18,JOSE MARIA,Factura,Pedido,18719
18007252,3204.23,04/10/18,JOSE MARIA,Factura,Pedido,20099
18006633,18.48,13/09/18,JOSE MARIA,Factura,Pedido,18719
18007665,296.61,18/10/18,JOSE MARIA,Factura,Pedido,18998
18007664,67.57,18/10/18,JOSE MARIA,Factura,Pedido,20334
18007663,509.80,18/10/18,JOSE MARIA,Factura,Pedido,20318
18007662,87.45,18/10/18,JOSE MARIA,Factura,Pedido,20096
18006071,48.47,23/08/18,JOSE MARIA,Factura,Pedido,19362
18006070,385.72,23/08/18,JOSE MARIA,Factura,Pedido,20221
18006069,577.80,23/08/18,JOSE MARIA,Factura,Pedido,20334
18006068,2163.53,23/08/18,JOSE MARIA,Factura,Pedido,20318
18006067,136.37,23/08/18,JOSE MARIA,Factura,Pedido,20600
18006066,269.70,23/08/18,JOSE MARIA,Factura,Pedido,19788
18005543,481.95,02/08/18,JOSE MARIA,Factura,Pedido,19362
18006065,1756.48,23/08/18,JOSE MARIA,Factura,Pedido,20095
18005544,660.17,02/08/18,JOSE MARIA,Factura,Pedido,18998
18003355,54.78,17/05/18,JOSE MARIA,Factura,Pedido,20096
18003354,326.40,17/05/18,JOSE MARIA,Factura,Pedido,18719
18000338,31.72,18/01/18,JOSE MARIA,Factura,Pedido,20371
18000339,179.03,18/01/18,JOSE MARIA,Factura,Pedido,18998
18003353,221.58,17/05/18,JOSE MARIA,Factura,Pedido,20099
18004025,205.86,11/06/18,JOSE MARIA,Factura,Pedido,20149
18008917,2576.72,29/11/18,JOSE MARIA,Factura,Pedido,20095
18001067,428.39,15/02/18,JOSE MARIA,Factura,Pedido,18719
18008916,1559.52,29/11/18,JOSE MARIA,Factura,Pedido,18719
18005158,429.26,19/07/18,JOSE MARIA,Factura,Pedido,18998
18005154,249.29,19/07/18,JOSE MARIA,Factura,Pedido,20096
18003756,165.12,31/05/18,JOSE MARIA,Factura,Pedido,18998
18003755,540.90,31/05/18,JOSE MARIA,Factura,Pedido,18576
18005155,3012.03,19/07/18,JOSE MARIA,Factura,Pedido,20318
18003754,166.76,31/05/18,JOSE MARIA,Factura,Pedido,20595
18005156,52.99,19/07/18,JOSE MARIA,Factura,Pedido,20221
18005157,260.61,19/07/18,JOSE MARIA,Factura,Pedido,20334
18003955,204.76,07/06/18,JOSE MARIA,Factura,Pedido,20095
18003954,85.61,07/06/18,JOSE MARIA,Factura,Pedido,20096
18003953,1440.44,07/06/18,JOSE MARIA,Factura,Pedido,20149
18003952,204.39,07/06/18,JOSE MARIA,Factura,Pedido,18719
18007660,371.86,18/10/18,JOSE MARIA,Factura,Pedido,18719
18007659,595.53,18/10/18,JOSE MARIA,Factura,Pedido,20099
18009528,46.26,20/12/18,JOSE MARIA,Factura,Pedido,20716
18009529,29.05,20/12/18,JOSE MARIA,Factura,Pedido,20221
18009530,228.58,20/12/18,JOSE MARIA,Factura,Pedido,20334
18000503,169.27,25/01/18,JOSE MARIA,Factura,Pedido,18998
18000502,108.24,25/01/18,JOSE MARIA,Factura,Pedido,20467
18000501,53.43,25/01/18,JOSE MARIA,Factura,Pedido,20221
18000500,543.16,25/01/18,JOSE MARIA,Factura,Pedido,20318
18006643,1259.37,13/09/18,JOSE MARIA,Factura,Pedido,18998
18000499,21.38,25/01/18,JOSE MARIA,Factura,Pedido,20108
18006642,132.79,13/09/18,JOSE MARIA,Factura,Pedido,20221
18000498,86.45,25/01/18,JOSE MARIA,Factura,Pedido,20111
18000497,95.68,25/01/18,JOSE MARIA,Factura,Pedido,19788
18006634,164.76,13/09/18,JOSE MARIA,Factura,Pedido,20096
18006641,7.92,13/09/18,JOSE MARIA,Factura,Pedido,20334
18006640,82.23,13/09/18,JOSE MARIA,Factura,Pedido,20716
18006639,806.91,13/09/18,JOSE MARIA,Factura,Pedido,20318
18006638,42.79,13/09/18,JOSE MARIA,Factura,Pedido,20440
18006637,85.60,13/09/18,JOSE MARIA,Factura,Pedido,20115
18006636,55.84,13/09/18,JOSE MARIA,Factura,Pedido,20095
18006635,30.96,13/09/18,JOSE MARIA,Factura,Pedido,20481
18007661,45.47,18/10/18,JOSE MARIA,Factura,Pedido,20303
18005893,922.94,16/08/18,JOSE MARIA,Factura,Pedido,20099
18005894,391.66,16/08/18,JOSE MARIA,Factura,Pedido,20095
18005895,64.98,16/08/18,JOSE MARIA,Factura,Pedido,20115
18005896,175.60,16/08/18,JOSE MARIA,Factura,Pedido,20318
18009523,219.23,20/12/18,JOSE MARIA,Factura,Pedido,18719
18002255,655.11,05/04/18,JOSE MARIA,Factura,Pedido,18719
18002256,22.36,05/04/18,JOSE MARIA,Factura,Pedido,20172
18002257,760.23,05/04/18,JOSE MARIA,Factura,Pedido,20149
18002258,179.87,05/04/18,JOSE MARIA,Factura,Pedido,20096
18002259,115.18,05/04/18,JOSE MARIA,Factura,Pedido,19788
18002260,30.18,05/04/18,JOSE MARIA,Factura,Pedido,20111
18002261,78.54,05/04/18,JOSE MARIA,Factura,Pedido,20344
18002262,55.77,05/04/18,JOSE MARIA,Factura,Pedido,20440
18002263,109.04,05/04/18,JOSE MARIA,Factura,Pedido,20334
18002264,84.49,05/04/18,JOSE MARIA,Factura,Pedido,20221
18002265,112.28,05/04/18,JOSE MARIA,Factura,Pedido,20595
18002266,541.12,05/04/18,JOSE MARIA,Factura,Pedido,18576
18002267,369.07,05/04/18,JOSE MARIA,Factura,Pedido,18998
18009524,430.93,20/12/18,JOSE MARIA,Factura,Pedido,20750
18009525,1184.79,20/12/18,JOSE MARIA,Factura,Pedido,20095
18009526,24.50,20/12/18,JOSE MARIA,Factura,Pedido,19788
18009527,173.88,20/12/18,JOSE MARIA,Factura,Pedido,20302
18003959,922.03,07/06/18,JOSE MARIA,Factura,Pedido,18998
18003958,1492.30,07/06/18,JOSE MARIA,Factura,Pedido,20467
18003957,65.97,07/06/18,JOSE MARIA,Factura,Pedido,20221
18003956,56.95,07/06/18,JOSE MARIA,Factura,Pedido,19788
18001458,236.55,05/03/18,JOSE MARIA,Factura,Pedido,19788
18001457,65.00,05/03/18,JOSE MARIA,Factura,Pedido,20095
18001456,132.69,05/03/18,JOSE MARIA,Factura,Pedido,20096
18001455,709.34,05/03/18,JOSE MARIA,Factura,Pedido,18719
18005536,46.71,02/08/18,JOSE MARIA,Factura,Pedido,19788
18008291,1427.84,08/11/18,JOSE MARIA,Factura,Pedido,18998
18008921,49.00,29/11/18,JOSE MARIA,Factura,Pedido,20716
18008922,12.25,29/11/18,JOSE MARIA,Factura,Pedido,20221
18002823,105.58,26/04/18,JOSE MARIA,Factura,Pedido,20099
18002824,293.83,26/04/18,JOSE MARIA,Factura,Pedido,18719
18001072,35.76,15/02/18,JOSE MARIA,Factura,Pedido,20221
18000753,739.73,07/02/18,JOSE MARIA,Factura,Pedido,20318
18003358,234.34,17/05/18,JOSE MARIA,Factura,Pedido,20318
18002825,24.26,26/04/18,JOSE MARIA,Factura,Pedido,20081
18005337,2225.41,26/07/18,JOSE MARIA,Factura,Pedido,20137
18003357,56.68,17/05/18,JOSE MARIA,Factura,Pedido,20108
18003356,316.05,17/05/18,JOSE MARIA,Factura,Pedido,20601
18005899,55.50,16/08/18,JOSE MARIA,Factura,Pedido,18998
18005898,190.40,16/08/18,JOSE MARIA,Factura,Pedido,19362
18005897,221.16,16/08/18,JOSE MARIA,Factura,Pedido,20221
18000329,39.90,18/01/18,JOSE MARIA,Factura,Pedido,18719
18008289,1714.06,08/11/18,JOSE MARIA,Factura,Pedido,20302
18008290,318.14,08/11/18,JOSE MARIA,Factura,Pedido,20221
18001465,118.58,05/03/18,JOSE MARIA,Factura,Pedido,18998
18001464,1134.88,05/03/18,JOSE MARIA,Factura,Pedido,18576
18008288,47.94,08/11/18,JOSE MARIA,Factura,Pedido,20108
18008287,27.47,08/11/18,JOSE MARIA,Factura,Pedido,20115
18008286,474.69,08/11/18,JOSE MARIA,Factura,Pedido,19788
18008285,45.85,08/11/18,JOSE MARIA,Factura,Pedido,20096
18008284,49.00,08/11/18,JOSE MARIA,Factura,Pedido,20303
18008283,11.41,08/11/18,JOSE MARIA,Factura,Pedido,20413
18001463,34.32,05/03/18,JOSE MARIA,Factura,Pedido,20221
18001462,69.65,05/03/18,JOSE MARIA,Factura,Pedido,20334
18001461,211.53,05/03/18,JOSE MARIA,Factura,Pedido,20572
18001460,434.36,05/03/18,JOSE MARIA,Factura,Pedido,20186
18008282,1144.42,08/11/18,JOSE MARIA,Factura,Pedido,18719
18008281,552.76,08/11/18,JOSE MARIA,Factura,Pedido,20099
18008918,826.34,29/11/18,JOSE MARIA,Factura,Pedido,20108
18008919,404.28,29/11/18,JOSE MARIA,Factura,Pedido,20344
18008920,261.18,29/11/18,JOSE MARIA,Factura,Pedido,20302
18009532,581.68,20/12/18,JOSE MARIA,Factura,Pedido,18998
18009531,280.70,20/12/18,JOSE MARIA,Factura,Pedido,20467
18001459,417.45,05/03/18,JOSE MARIA,Factura,Pedido,20108
18005341,40.21,26/07/18,JOSE MARIA,Factura,Pedido,19788
18005539,50.64,02/08/18,JOSE MARIA,Factura,Pedido,20221
18000330,284.67,18/01/18,JOSE MARIA,Factura,Pedido,20149
18005345,130.76,26/07/18,JOSE MARIA,Factura,Pedido,20334
18005538,93.68,02/08/18,JOSE MARIA,Factura,Pedido,20440
18005342,87.50,26/07/18,JOSE MARIA,Factura,Pedido,20111
18005343,187.76,26/07/18,JOSE MARIA,Factura,Pedido,20318
18005344,128.12,26/07/18,JOSE MARIA,Factura,Pedido,20665
18000331,327.61,18/01/18,JOSE MARIA,Factura,Pedido,20095
18005537,6.95,02/08/18,JOSE MARIA,Factura,Pedido,20111
18000337,21.13,18/01/18,JOSE MARIA,Factura,Pedido,20334
18000336,1316.20,18/01/18,JOSE MARIA,Factura,Pedido,20318
18000332,11.63,18/01/18,JOSE MARIA,Factura,Pedido,20505
18001073,229.72,15/02/18,JOSE MARIA,Factura,Pedido,20467
18000335,26.78,18/01/18,JOSE MARIA,Factura,Pedido,20100
18000334,51.82,18/01/18,JOSE MARIA,Factura,Pedido,20115
18000333,168.76,18/01/18,JOSE MARIA,Factura,Pedido,19788
18001074,249.89,15/02/18,JOSE MARIA,Factura,Pedido,18998
18001071,15.50,15/02/18,JOSE MARIA,Factura,Pedido,20174
18001070,123.42,15/02/18,JOSE MARIA,Factura,Pedido,20572
18005338,70.00,26/07/18,JOSE MARIA,Factura,Pedido,20096
18005339,53.90,26/07/18,JOSE MARIA,Factura,Pedido,20481
18008923,428.94,29/11/18,JOSE MARIA,Factura,Pedido,20334
18008924,100.85,29/11/18,JOSE MARIA,Factura,Pedido,20139
18008925,230.04,29/11/18,JOSE MARIA,Factura,Pedido,18998
18005347,17.50,26/07/18,JOSE MARIA,Factura,Pedido,20264
18005340,145.47,26/07/18,JOSE MARIA,Factura,Pedido,20601
18006072,50.23,23/08/18,JOSE MARIA,Factura,Pedido,18998
18001069,54.35,15/02/18,JOSE MARIA,Factura,Pedido,20108
18001068,103.60,15/02/18,JOSE MARIA,Factura,Pedido,20111
18005346,116.81,26/07/18,JOSE MARIA,Factura,Pedido,20221
18005542,51.61,02/08/18,JOSE MARIA,Factura,Pedido,20264
18005541,48.30,02/08/18,JOSE MARIA,Factura,Pedido,20221
18005540,65.09,02/08/18,JOSE MARIA,Factura,Pedido,20334
18005936,340.02,16/08/18,JOSE DIEGO,Factura,Pedido,20661
18009522,159.69,20/12/18,JOSE DIEGO,Factura,Pedido,20661
18008079,438.64,31/10/18,JOSE DIEGO,Factura,Pedido,20661
18007886,283.72,25/10/18,JOSE DIEGO,Factura,Pedido,20661
18000917,500.67,08/02/18,JOSE DIEGO,Factura,Pedido,18576
18008278,1845.79,08/11/18,JOSE DIEGO,Factura,Pedido,20661
18009309,66.34,13/12/18,JOSE DIEGO,Factura,Pedido,20661
18008689,46.99,22/11/18,JOSE DIEGO,Factura,Pedido,20661
18005591,477.60,02/08/18,JOSE DIEGO,Factura,Pedido,20661
18008915,624.41,29/11/18,JOSE DIEGO,Factura,Pedido,20661
18002083,21.99,22/03/18,JOSE DIEGO,Factura,Pedido,20066
18006111,131.93,23/08/18,JOSE DIEGO,Factura,Pedido,20661
18005779,108.70,09/08/18,JOSE DIEGO,Factura,Pedido,20661
18006293,197.11,30/08/18,JOSE DIEGO,Factura,Pedido,20661
18009120,542.08,05/12/18,JOSE DIEGO,Factura,Pedido,20661
18006632,236.53,13/09/18,JOSE DIEGO,Factura,Pedido,20661
18007251,72.55,04/10/18,JOSE DIEGO,Factura,Pedido,20661
18008488,305.88,15/11/18,JOSE DIEGO,Factura,Pedido,20661
18006427,368.70,06/09/18,JOSE DIEGO,Factura,Pedido,20661
18006629,80.67,13/09/18,JOSE DIEGO,Factura,Pedido,20584
18008371,308.05,14/11/18,JOSE DIEGO,Factura,Pedido,20663
18005336,461.36,26/07/18,JOSE DIEGO,Factura,Pedido,20661
18007740,1196.06,22/10/18,JOSE DIEGO,Factura,Pedido,20584
18008373,482.79,14/11/18,JOSE DIEGO,Factura,Pedido,19312
18005722,88.85,09/08/18,JOSE DIEGO,Factura,Pedido,20668
18007437,683.13,11/10/18,JOSE DIEGO,Factura,Pedido,17059
18005721,116.91,09/08/18,JOSE DIEGO,Factura,Pedido,20670
18004956,1101.60,12/07/18,JOSE DIEGO,Factura,Pedido,17274
18008078,82.42,31/10/18,JOSE DIEGO,Factura,Pedido,20663
18005720,78.06,09/08/18,JOSE DIEGO,Factura,Pedido,20687
18006321,135.16,05/09/18,JOSE DIEGO,Factura,Pedido,20663
18005719,6.61,09/08/18,JOSE DIEGO,Factura,Pedido,20687
18009203,115.68,12/12/18,JOSE DIEGO,Factura,Pedido,20663
18005534,9.26,02/08/18,JOSE DIEGO,Factura,Pedido,20668
18005806,258.36,14/08/18,JOSE DIEGO,Factura,Pedido,20663
18006062,263.85,23/08/18,JOSE DIEGO,Factura,Pedido,20663
18009308,243.90,13/12/18,JOSE DIEGO,Factura,Pedido,20670
18008688,143.90,22/11/18,JOSE DIEGO,Factura,Pedido,20670
18006236,118.85,30/08/18,JOSE DIEGO,Factura,Pedido,20663
18004957,275.84,12/07/18,JOSE DIEGO,Factura,Pedido,20654
18004749,66.51,05/07/18,JOSE DIEGO,Factura,Pedido,20654
18004958,984.21,12/07/18,JOSE DIEGO,Factura,Pedido,20667
18007038,37.04,27/09/18,JOSE DIEGO,Factura,Pedido,20670
18007039,436.50,27/09/18,JOSE DIEGO,Factura,Pedido,18698
18007977,487.05,29/10/18,JOSE DIEGO,Factura,Pedido,20663
18005153,52.70,19/07/18,JOSE DIEGO,Factura,Pedido,20668
18005152,18.82,19/07/18,JOSE DIEGO,Factura,Pedido,20668
18005151,695.92,19/07/18,JOSE DIEGO,Factura,Pedido,20661
18005150,43.78,19/07/18,JOSE DIEGO,Factura,Pedido,20654
18008786,818.63,27/11/18,JOSE DIEGO,Factura,Pedido,20724
18006822,17.57,20/09/18,JOSE DIEGO,Factura,Pedido,20668
18006821,381.22,20/09/18,JOSE DIEGO,Factura,Pedido,20670
18009118,403.20,05/12/18,JOSE DIEGO,Factura,Pedido,20670
